Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
0,1,0,1,19,7,14.23285714,7,14.23285714,Graduate
0,1,0,0,19,6,15,6,14,Enrolled
0,1,0,0,18,2,10,0,0,Dropout
0,1,0,1,18,4,12.25,4,11,Dropout
1,0,0,1,24,6,13.5,6,13,Graduate
0,1,0,1,19,5,12.2,6,11.5,Graduate
1,1,0,0,21,0,0,0,0,Dropout
0,1,0,0,19,6,12,8,12.75,Graduate
0,1,0,0,19,5,12.32,5,11.9,Enrolled
0,1,0,1,36,6,12.35,5,12.5,Graduate
0,1,1,0,51,0,0,0,0,Dropout
0,1,1,1,20,6,11.33333333,4,10.57142857,Enrolled
1,0,1,0,29,0,0,0,0,Dropout
1,0,1,0,27,5,11.6,5,12,Dropout
0,1,1,0,33,4,12,3,13.66666667,Enrolled
0,0,1,0,57,12,11.75,9,12.22222222,Dropout
0,1,1,0,20,5,12.8,5,11.6,Enrolled
0,1,1,0,26,3,11.33333333,3,13.66666667,Dropout
1,0,1,0,27,0,0,0,0,Enrolled
0,1,1,0,19,5,10.8,4,12.25,Graduate
0,1,1,0,23,5,12.5,2,13.5,Dropout
0,1,1,0,27,5,15.2,5,14.16666667,Graduate
1,1,1,1,20,7,13.31428571,8,12.575,Graduate
0,1,0,1,19,11,13.09090909,11,12.08333333,Graduate
1,0,0,0,19,0,0,0,0,Dropout
0,1,0,0,20,5,12.2,6,11.5,Graduate
0,1,0,0,33,6,12.83333333,4,12,Enrolled
0,1,0,0,22,15,11.2,14,12.42857143,Graduate
0,1,0,0,18,3,12.33333333,4,12,Graduate
0,1,0,0,27,7,15.94285714,7,15.94285714,Graduate
0,1,0,0,27,0,0,0,0,Dropout
0,1,0,0,19,4,10.25,6,10.71428571,Graduate
0,1,0,1,20,5,13.2,5,12.83333333,Enrolled
0,1,0,1,23,6,14.16666667,6,12.5,Graduate
0,1,0,1,22,20,14.575,20,14.575,Graduate
0,1,0,1,18,1,10,0,0,Dropout
0,1,0,1,18,6,12.28571429,6,11.42857143,Graduate
0,1,0,1,31,6,14,6,12.33333333,Graduate
0,1,0,0,19,4,11.25,0,0,Dropout
0,1,0,0,19,5,11.6,6,11.66666667,Enrolled
0,1,0,0,24,1,12,0,0,Dropout
0,1,0,0,19,7,13.47,8,13.32625,Graduate
0,1,0,0,19,5,12.4,5,12.8,Graduate
0,0,0,0,26,3,11.75,4,11.5,Dropout
1,0,1,0,27,0,0,0,0,Dropout
0,1,0,0,19,6,12,6,12.42857143,Graduate
0,1,0,0,29,5,15.33333333,5,15.4,Dropout
0,1,0,1,18,8,12.32,8,12.32,Graduate
0,1,0,0,19,7,13.79857143,8,14.75625,Graduate
0,1,0,0,18,6,13.16666667,6,12.5,Enrolled
0,1,0,1,18,5,16.33333333,5,15.4,Graduate
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,19,7,14.75714286,8,15.36666667,Graduate
0,1,0,0,19,6,11.66666667,6,12.33333333,Dropout
0,1,0,0,19,5,12.6,5,12.375,Enrolled
0,1,0,0,19,6,11.66666667,6,11.5,Graduate
0,1,0,1,19,6,15,6,13.33333333,Graduate
1,0,0,0,18,0,0,0,0,Dropout
0,1,0,0,20,6,13.57142857,6,13.33333333,Graduate
0,1,0,0,20,5,10.8,4,11.5,Graduate
0,1,0,0,21,3,11.33333333,3,13.33333333,Enrolled
0,1,0,0,31,5,11.4,6,12.83333333,Dropout
0,1,0,1,20,7,10.64285714,8,11.55,Graduate
0,1,0,1,19,3,10.5,4,11.75,Enrolled
0,1,0,0,18,6,14.65,6,14.65,Graduate
0,1,0,1,19,7,13.71428571,8,14.86363636,Graduate
0,1,0,0,30,15,12.26666667,13,12.07142857,Graduate
0,1,0,0,21,6,10.375,3,11.66666667,Enrolled
0,1,0,0,19,5,11,5,15.4,Graduate
1,1,0,0,22,5,13.8,5,13,Graduate
0,1,0,1,18,6,12.66666667,6,12.83333333,Graduate
0,1,0,0,18,6,11.75,5,12,Graduate
0,1,0,1,19,7,12.78571429,7,12.78571429,Graduate
0,1,0,0,18,6,14.44444444,6,13.33333333,Graduate
0,1,0,0,21,6,13.25,8,13.8375,Enrolled
0,1,0,0,18,7,12.50625,5,13.2,Enrolled
0,1,0,0,20,0,0,0,0,Graduate
0,1,0,0,18,4,12.75,4,11.75,Graduate
0,1,0,0,25,6,16.85714286,6,16.5,Graduate
0,1,0,0,19,6,13.16666667,6,15,Graduate
0,1,0,1,19,5,12.2,4,11.5,Enrolled
0,1,0,0,26,6,16.5,6,14.28571429,Graduate
0,1,0,0,21,4,11.75,5,11.6,Graduate
0,1,0,0,19,1,11,0,0,Dropout
0,1,0,1,19,7,15.11428571,7,15.11428571,Graduate
0,1,0,1,18,6,15.5,6,14.28571429,Graduate
0,1,0,1,32,7,11.14285714,8,12,Graduate
0,1,0,1,18,6,11.33333333,6,11.33333333,Graduate
0,1,0,0,20,5,12.04,6,11.77142857,Enrolled
0,1,0,0,20,5,11.16666667,4,10.75,Enrolled
1,1,0,1,39,5,10.6,4,10.75,Graduate
0,1,0,0,20,4,12.5,2,13,Enrolled
1,0,0,0,18,0,0,0,0,Dropout
1,1,0,1,18,6,15.66666667,6,13.83333333,Graduate
0,1,0,0,21,12,15.33333333,11,15,Graduate
0,1,0,0,18,6,12.18333333,6,11.78333333,Enrolled
0,1,0,0,18,2,10,3,11.33333333,Enrolled
0,1,0,0,21,9,12,8,11.25,Graduate
0,1,0,0,22,3,10.33333333,2,10,Dropout
0,1,1,0,21,6,11.16666667,3,14.66666667,Enrolled
0,1,1,1,20,3,11,2,11.33333333,Enrolled
0,1,1,1,21,0,0,0,0,Graduate
0,1,0,1,20,6,12.85714286,5,11.8,Graduate
0,1,0,0,19,7,14.32857143,7,14.32857143,Graduate
0,1,0,1,20,6,15,6,16.33333333,Graduate
0,1,0,0,19,5,13.6,5,12.4,Graduate
0,1,0,1,18,5,12.85714286,4,13.25,Graduate
0,1,0,0,18,2,14.5,1,10,Dropout
0,1,0,0,24,3,10.66666667,3,10.5,Dropout
1,0,0,1,21,6,13.42857143,6,11.33333333,Dropout
0,1,1,1,18,7,11.71666667,4,10.868,Graduate
0,1,1,1,20,4,12,5,12.8,Graduate
1,0,0,0,20,5,13.2,4,10.75,Dropout
1,1,0,0,18,5,12.2,4,12.25,Dropout
0,1,0,1,25,5,12.58,6,12.15714286,Graduate
0,1,0,1,19,5,11.33333333,6,10.83333333,Enrolled
1,1,1,0,35,0,0,0,0,Dropout
0,1,0,1,19,6,12.42857143,8,14,Graduate
0,1,1,1,18,6,13,6,13,Dropout
0,1,1,0,19,7,14.53571429,7,14.53571429,Graduate
0,1,1,1,19,5,11.2,5,11.2,Enrolled
0,1,1,0,18,6,16,6,13.66666667,Graduate
1,1,1,0,24,5,13.14285714,3,12.66666667,Dropout
0,1,1,0,25,11,11.6875,8,11.14285714,Graduate
0,1,1,0,28,4,10.5,4,11,Enrolled
0,1,1,1,19,6,13.83333333,5,13.66666667,Graduate
0,1,1,0,19,0,0,0,0,Dropout
0,0,1,1,30,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,21,1,10,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,0,1,0,29,0,0,0,0,Dropout
0,1,1,0,18,4,12.6,4,13,Dropout
0,1,1,0,21,3,11.25,3,11,Enrolled
0,1,1,0,20,7,12.375,4,11.25,Dropout
1,1,1,0,24,7,10.71428571,9,12.55555556,Enrolled
0,0,1,0,18,0,0,0,0,Dropout
0,1,1,0,23,5,12,5,12.14285714,Enrolled
0,1,1,0,19,5,12.6,3,12.66666667,Graduate
0,1,1,0,35,0,0,0,0,Dropout
0,1,1,0,20,7,12.84142857,7,12.84142857,Graduate
0,1,1,0,33,0,0,0,0,Dropout
0,1,1,0,18,6,14.16666667,6,12.83333333,Graduate
0,1,1,0,20,6,12.16666667,3,12,Enrolled
0,1,1,0,19,4,10.8,3,11,Dropout
0,1,1,0,18,6,13,0,0,Dropout
0,0,1,0,28,0,0,0,0,Dropout
0,1,1,0,18,5,13,5,13.33333333,Graduate
1,1,1,0,25,6,11.57142857,6,11.57142857,Dropout
1,0,1,0,19,4,11.5,5,11,Dropout
0,1,1,0,18,5,11,4,10.75,Graduate
0,1,1,0,29,6,17.11111111,6,15.57142857,Graduate
0,1,1,0,18,0,0,0,0,Enrolled
0,1,1,1,20,6,12.57142857,6,12.16666667,Graduate
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,18,6,14.5,6,15.16666667,Graduate
0,1,1,1,21,6,13.5,6,12.33333333,Graduate
0,0,1,0,18,5,11.2,2,10,Dropout
0,1,1,0,20,3,10.66666667,4,12.25,Graduate
0,1,0,0,23,9,11,7,11.57142857,Enrolled
0,1,0,0,26,0,0,0,0,Dropout
1,1,0,0,19,1,10,0,0,Dropout
1,0,0,1,24,5,12.36,5,12,Dropout
0,1,0,1,20,6,15.25,6,14.71428571,Graduate
1,0,0,0,26,0,0,0,0,Dropout
0,1,0,0,31,1,13,4,12.25,Dropout
0,1,0,0,27,8,13.81375,8,13.81375,Graduate
1,1,0,0,24,6,13.28571429,6,12.875,Graduate
0,1,0,0,23,4,11.5,4,12.2,Enrolled
0,1,0,1,20,7,11.9625,8,13.04444444,Graduate
0,1,0,0,20,6,13.68333333,6,13.11666667,Graduate
0,1,0,0,24,7,14.98571429,7,14.98571429,Graduate
0,1,0,0,39,4,11.25,4,11.5,Enrolled
0,1,0,0,18,4,12.5,5,12.6,Graduate
0,1,0,0,20,0,0,0,0,Dropout
0,1,0,0,18,7,13.78,8,13.661,Graduate
0,1,0,0,19,7,13.805,8,14.2725,Graduate
0,1,0,0,18,5,13.8,5,12.6,Graduate
0,1,0,0,22,3,12.66666667,4,12,Enrolled
0,1,0,0,18,7,14.42428571,8,13.9375,Graduate
0,1,0,1,18,6,13.16666667,6,12.5,Graduate
0,1,0,0,30,3,10.66666667,5,10.4,Enrolled
0,1,0,0,34,14,12.07142857,11,12.27272727,Graduate
0,1,0,0,38,3,10.25,1,12,Dropout
0,1,0,1,19,8,14.11,8,14.11,Graduate
0,1,0,0,19,5,12.4,3,10.66666667,Dropout
0,0,0,0,21,6,12,6,12,Dropout
0,1,0,1,18,6,14.83333333,6,13.5,Graduate
0,1,0,1,20,6,15.42857143,6,13.5,Graduate
0,1,0,1,18,5,11.6,5,11.4,Graduate
0,1,0,0,18,6,14.16666667,6,14,Graduate
0,1,0,1,36,1,9.8,0,0,Dropout
0,1,0,1,18,4,10.71428571,4,11,Graduate
0,1,0,1,21,0,0,0,0,Dropout
1,1,0,1,21,3,12.33333333,1,13,Dropout
0,1,0,0,18,6,13,6,12.25,Graduate
0,1,0,0,18,4,11.4,4,11.25,Graduate
0,1,0,0,19,6,12.76666667,6,12.76666667,Graduate
1,1,0,0,29,5,12.6,6,12.66666667,Graduate
0,1,0,1,20,7,13,5,13.4,Graduate
0,1,0,0,18,6,14.31666667,6,14.31666667,Graduate
0,1,0,0,19,4,12.75,5,12,Graduate
0,1,0,1,19,5,13.4,5,12.6,Graduate
1,0,0,0,37,0,0,0,0,Dropout
0,1,0,1,18,4,15.75,5,13.8,Graduate
0,1,0,0,21,5,12.4,1,11,Dropout
0,1,0,1,19,6,11.5,6,12.33333333,Graduate
0,1,0,0,19,5,13.4,5,14,Graduate
0,1,0,1,35,3,11.66666667,5,11.8,Enrolled
0,1,0,0,30,0,0,0,0,Dropout
0,1,0,0,27,7,13.28571429,5,11.6,Dropout
0,1,0,1,45,4,11.5,2,10.5,Dropout
0,1,0,1,50,8,13.25,7,11.71428571,Graduate
0,1,0,0,41,11,12.25,10,13.4,Graduate
0,1,0,0,26,6,12,6,12,Enrolled
0,1,0,0,44,1,12,0,0,Dropout
0,1,0,0,23,13,10.92307692,7,11.14285714,Graduate
0,1,0,0,34,10,12,5,11,Dropout
0,1,0,1,21,5,13.71428571,5,14.4,Graduate
0,1,0,0,22,1,10,2,13,Dropout
0,1,0,1,32,2,10.33333333,6,11.5,Graduate
0,1,0,0,20,7,12.72857143,8,14.625,Graduate
0,0,0,0,59,12,13.33333333,8,12.875,Dropout
0,1,0,0,30,9,12.22222222,9,11.6,Enrolled
0,1,0,1,18,6,11.33333333,6,10.83333333,Graduate
1,1,1,0,25,4,11,4,12,Enrolled
0,1,1,0,36,5,13.8,5,13.8,Graduate
0,1,1,0,36,1,12,0,0,Dropout
0,0,1,0,19,4,11.25,3,10.16666667,Dropout
0,1,1,0,25,4,10.5,5,12,Graduate
0,1,1,0,35,18,11.55555556,13,11.61538462,Graduate
0,1,1,0,20,1,14,0,0,Dropout
0,0,1,0,35,1,13,0,0,Dropout
0,1,0,0,27,2,11,1,11,Dropout
0,1,0,0,18,7,13.68142857,7,13.68142857,Enrolled
0,1,0,0,23,6,12.1,6,12.61666667,Enrolled
0,1,0,0,19,4,10.5,4,11.25,Graduate
0,1,0,1,18,5,11.94,6,12.8,Enrolled
1,0,0,0,26,4,12.86,5,11.56666667,Dropout
0,1,0,0,19,6,14.25,6,14,Graduate
0,0,0,0,19,0,0,0,0,Dropout
0,1,0,0,18,0,0,0,0,Dropout
0,1,0,1,19,7,13.89428571,8,14.3625,Graduate
0,1,0,1,19,7,13.46875,8,13.31375,Graduate
0,1,0,1,19,5,13.6,5,14.6,Graduate
0,1,0,1,21,6,14.66666667,6,13.83333333,Graduate
0,1,0,0,18,6,13.66666667,6,13,Graduate
0,1,0,0,33,10,13.3,11,13.72727273,Graduate
0,1,0,0,32,11,13.45454545,7,12.42857143,Graduate
0,1,0,1,17,8,13.41625,8,13.41625,Graduate
0,1,0,0,31,0,0,0,0,Dropout
0,1,0,1,32,6,11.33333333,5,13,Graduate
0,1,0,0,18,6,16,6,14.625,Dropout
1,1,0,0,31,5,11,6,10.16666667,Enrolled
0,1,1,0,20,6,12.85714286,5,12.4,Enrolled
0,0,1,0,40,0,0,0,0,Dropout
0,1,1,0,32,5,14.8,5,14.2,Graduate
0,0,1,0,40,1,13,2,14,Dropout
0,1,1,1,18,0,0,0,0,Graduate
1,0,1,0,28,4,10,1,10,Dropout
1,1,1,0,19,5,11.2,6,12,Graduate
0,1,1,1,19,6,11.83333333,3,13,Graduate
0,1,1,0,21,0,0,0,0,Dropout
0,1,1,0,22,2,10.5,0,0,Dropout
0,0,1,0,18,5,12.5,5,13.57142857,Dropout
0,1,1,0,27,0,0,0,0,Dropout
0,1,1,0,19,5,11,2,10,Enrolled
0,1,1,0,30,9,12.33333333,8,12,Graduate
0,1,1,0,28,0,0,1,10,Dropout
1,1,1,1,34,1,17,2,11,Enrolled
0,1,1,0,21,5,11,3,11.42857143,Enrolled
0,1,1,1,20,5,11.14285714,6,11.57142857,Graduate
0,0,1,0,31,5,12.16666667,5,12,Dropout
1,0,1,0,21,2,11,2,11.5,Dropout
0,0,1,0,27,1,11,3,10.66666667,Dropout
0,1,1,0,19,4,13.25,5,11.8,Graduate
0,1,1,0,21,0,0,1,10,Enrolled
0,0,1,0,21,2,12.5,0,0,Dropout
0,0,1,0,35,7,12.14285714,4,12.25,Dropout
0,1,1,0,28,3,12,3,11.33333333,Dropout
0,1,1,0,24,4,11.25,4,10.42857143,Enrolled
0,0,1,0,19,0,0,0,0,Dropout
1,0,1,0,20,5,12.4,4,13,Enrolled
0,1,1,1,20,6,12.83333333,6,12.66666667,Graduate
0,1,1,0,19,1,13,2,10,Enrolled
1,0,1,0,37,5,12,3,11.66666667,Dropout
0,1,1,0,19,2,12,1,13,Dropout
0,1,1,0,36,0,0,0,0,Dropout
0,1,1,0,29,0,0,0,0,Dropout
0,1,1,0,30,6,11.375,5,11.6,Graduate
1,1,1,0,32,2,12,0,0,Dropout
0,1,1,0,26,6,11.83333333,6,11.66666667,Enrolled
0,1,1,0,37,1,12,2,10.5,Dropout
0,1,1,0,27,3,12,2,11,Dropout
0,1,1,1,18,6,12.71428571,5,11.83333333,Graduate
0,1,1,1,18,8,15.3,8,15.3,Graduate
0,0,1,0,32,2,11.5,0,0,Dropout
0,1,1,0,20,1,13,3,12.6,Enrolled
0,1,1,0,22,0,0,0,0,Dropout
0,1,0,0,32,0,0,0,0,Dropout
0,1,0,0,21,4,11,5,12,Enrolled
0,0,0,0,19,3,12.66666667,5,13.125,Dropout
0,1,0,1,18,6,13.5,6,14,Graduate
0,1,0,1,18,5,12,5,11.4,Graduate
1,0,0,0,38,0,0,0,0,Dropout
0,1,0,0,21,5,11.8,4,10.5,Dropout
0,0,0,0,21,2,11.5,1,13,Dropout
0,1,1,0,26,2,11.5,3,12,Enrolled
0,1,0,0,19,6,14.61666667,6,14.61666667,Graduate
0,1,0,1,19,7,14.06,7,14.06,Enrolled
1,1,0,0,18,4,11,3,11.33333333,Dropout
0,1,0,0,25,0,0,0,0,Dropout
0,1,0,0,19,7,12.19230769,7,12.19230769,Graduate
0,1,0,1,18,6,12.83333333,6,12.33333333,Graduate
0,1,0,1,19,5,12.875,5,11.83333333,Graduate
0,1,0,1,22,6,12.16666667,6,12.5,Graduate
0,1,0,0,21,6,13.42857143,6,12.85714286,Graduate
0,1,0,1,21,6,14.5,6,14.66666667,Graduate
0,1,0,1,20,7,12.14285714,7,12.85714286,Graduate
0,1,0,0,19,4,11.25,3,11.71428571,Enrolled
0,1,0,0,18,6,13.9,6,13.9,Graduate
0,1,0,0,26,3,13.76666667,3,12.06666667,Dropout
0,1,0,0,31,13,11.61538462,11,12.54545455,Dropout
0,1,0,1,18,6,15.16666667,6,14.14285714,Graduate
0,1,0,0,35,0,0,0,0,Dropout
0,1,0,0,19,2,14.5,3,11.33333333,Enrolled
0,1,0,1,19,5,10.8,6,10.71428571,Graduate
0,1,0,0,18,7,13.99571429,8,14.95555556,Graduate
0,1,0,0,20,6,13.28571429,6,11.8,Graduate
0,1,0,1,19,12,12.75,11,13.25,Graduate
0,1,0,1,21,2,10.5,5,12.4,Enrolled
1,1,0,1,18,7,12.71428571,7,12.28571429,Graduate
0,1,0,0,23,8,12.88625,8,12.88625,Graduate
0,1,0,1,21,5,13,6,12.66666667,Graduate
0,1,0,1,19,5,12.2,5,11.2,Graduate
0,1,0,0,19,4,12.8,3,14.5,Enrolled
0,1,0,0,20,11,13.78571429,9,13.88888889,Graduate
0,1,0,0,18,0,0,4,13.25,Enrolled
0,1,0,1,18,8,14.50125,8,14.50125,Graduate
0,1,0,0,19,6,14.35,6,14.35,Graduate
0,1,0,1,21,6,11.5,6,12.33333333,Graduate
0,1,0,1,18,6,11.71428571,6,14.66666667,Graduate
0,1,0,0,20,6,13.57142857,5,13.6,Enrolled
0,1,0,0,18,5,13,6,13.66666667,Graduate
0,1,0,1,18,7,13.56875,8,14.02625,Graduate
0,1,0,0,32,5,10.2,4,11.25,Enrolled
0,1,0,0,18,0,0,0,0,Graduate
0,1,0,0,19,5,12.2,5,11.8,Enrolled
0,1,0,1,18,8,14.15375,8,14.15375,Graduate
0,0,0,0,18,0,0,0,0,Dropout
0,1,0,0,20,6,13.83333333,6,12.83333333,Graduate
0,1,0,0,19,6,13.42857143,4,14,Enrolled
0,1,0,0,19,7,12.45428571,7,12.45428571,Graduate
0,1,0,0,18,1,11,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Dropout
0,1,0,1,18,6,13.27166667,7,12.94375,Graduate
0,1,0,0,20,6,13.54833333,6,14.775,Enrolled
0,1,0,0,19,6,12.16666667,6,12.5,Enrolled
0,1,0,0,21,2,11,0,0,Dropout
0,1,0,1,19,7,13.28571429,7,14.42857143,Graduate
0,1,0,1,20,6,13.33333333,6,14,Graduate
0,1,0,1,21,8,13.2575,8,13.2575,Graduate
0,1,0,0,23,0,0,0,0,Dropout
0,0,0,1,18,6,12.66666667,2,11.5,Dropout
0,1,0,0,30,5,14.6,5,15.4,Dropout
0,1,0,0,20,0,0,0,0,Dropout
0,0,0,0,29,3,12.33333333,0,0,Dropout
0,1,0,0,24,5,10.8,2,11,Enrolled
0,1,0,0,20,6,11.66666667,6,11.33333333,Graduate
0,1,0,0,27,4,12.5,6,14.33333333,Dropout
0,1,0,0,23,0,0,0,0,Dropout
0,1,0,1,23,6,15.33333333,6,14.16666667,Graduate
0,1,0,0,18,7,14.2,7,14.2,Graduate
0,1,0,1,19,6,14.83333333,6,14.66666667,Graduate
0,1,0,0,19,7,13.64285714,8,14.3875,Dropout
0,1,0,1,18,6,13.83333333,6,14,Dropout
0,1,0,0,19,6,11.83333333,6,13,Graduate
0,1,0,1,18,6,13.42857143,6,13.5,Graduate
0,1,0,0,29,8,10.5,9,10.33333333,Enrolled
0,1,0,0,24,6,11.41666667,8,11.9625,Graduate
0,1,0,0,19,2,12.75,2,11,Dropout
0,1,0,0,19,6,11.15,7,12.81428571,Enrolled
0,1,0,0,19,3,11.66666667,5,13.625,Enrolled
0,1,0,0,20,6,11.5,5,12.4,Graduate
0,1,0,0,18,6,13.83333333,6,12.66666667,Graduate
0,0,0,0,18,6,11.71428571,4,11.33333333,Dropout
0,1,0,1,19,7,11.67857143,7,13.0375,Graduate
0,1,0,0,19,6,15.71428571,6,14.66666667,Dropout
0,1,0,1,18,0,0,0,0,Graduate
0,1,0,1,19,6,13,6,13,Graduate
0,1,0,1,18,7,14.48571429,8,14.58888889,Graduate
0,1,0,0,24,5,12.28571429,5,12.125,Enrolled
1,1,0,0,28,4,13.375,5,13.5,Enrolled
0,1,0,0,20,7,11.57142857,7,11.57142857,Graduate
0,1,0,1,19,7,12.65714286,7,12.65714286,Graduate
0,0,0,0,22,2,10,1,10,Dropout
0,1,0,0,19,6,13.71428571,6,13.16666667,Graduate
0,1,0,0,36,13,13.07142857,11,13,Graduate
0,1,0,1,19,6,15.33333333,6,14,Graduate
0,1,0,0,18,5,11.57142857,6,12.14285714,Graduate
0,0,0,0,40,0,0,0,0,Dropout
0,1,0,1,19,6,12.9,6,12.9,Graduate
0,1,0,0,38,5,13.126,5,13.126,Enrolled
0,1,0,0,32,4,11.5,3,11.66666667,Dropout
0,1,0,0,19,3,10.33333333,5,11.8,Enrolled
0,1,0,0,19,6,13.5,6,13.42857143,Graduate
0,1,0,0,35,0,0,0,0,Dropout
0,1,0,0,20,4,12,2,11.5,Enrolled
0,1,0,0,29,7,11.14285714,8,11.375,Graduate
0,1,0,0,29,5,11.4,4,10.25,Enrolled
0,1,0,1,19,7,12.77142857,7,12.77142857,Enrolled
0,1,0,1,18,7,13.79857143,7,13.79857143,Graduate
1,0,0,0,25,6,13.33333333,6,13.5,Graduate
1,0,0,0,50,0,0,0,0,Dropout
0,1,0,0,24,14,11.35714286,13,12.84615385,Dropout
0,1,0,0,18,0,0,0,0,Dropout
0,1,0,0,20,6,15.69230769,5,14.42857143,Graduate
1,1,0,1,20,18,15.05263158,13,14.53846154,Graduate
0,1,0,0,21,6,11.5,5,12.4,Dropout
1,1,1,0,28,7,11,1,10,Enrolled
0,1,1,1,19,6,13,6,13.16666667,Graduate
0,1,1,1,18,8,12.93875,8,12.93875,Graduate
0,1,1,0,22,0,0,0,0,Graduate
0,1,1,0,25,0,0,0,0,Dropout
0,0,1,0,37,5,13,5,12.88,Dropout
0,0,1,0,38,5,12.18,4,11.8125,Dropout
0,1,1,0,36,3,11.33333333,5,11.4,Dropout
0,1,1,0,18,7,13,7,13,Graduate
0,0,1,0,19,0,0,0,0,Dropout
1,1,1,0,24,2,12.5,3,12.33333333,Dropout
0,1,1,0,20,5,11,5,12.16666667,Graduate
0,1,1,0,21,0,0,0,0,Dropout
0,1,1,0,32,0,0,0,0,Dropout
0,1,1,0,39,0,0,1,10,Dropout
0,0,1,0,33,0,0,0,0,Dropout
0,1,1,1,20,5,12.4,4,10.75,Graduate
0,1,1,0,19,6,15.5,6,14.1,Graduate
0,0,1,0,43,2,11.5,3,10.8,Dropout
0,1,1,0,49,4,13.33333333,4,11.6,Dropout
0,1,1,1,18,6,12.66666667,6,13.5,Graduate
0,1,1,0,27,0,0,0,0,Enrolled
0,1,1,1,19,5,12.6,5,13.6,Dropout
1,1,1,1,45,6,13.5,0,0,Dropout
0,0,1,0,19,6,13,6,13,Graduate
0,1,1,1,21,6,11.71428571,4,11.75,Graduate
0,1,1,1,18,6,12.16666667,5,13,Graduate
0,1,1,0,18,0,0,0,0,Dropout
0,0,1,0,29,0,0,0,0,Dropout
0,1,1,0,19,5,11.5,5,11.6,Graduate
0,1,1,1,18,4,11.25,4,12.25,Enrolled
0,1,1,1,22,7,12.28571429,8,12.375,Graduate
0,1,1,1,18,7,12.71857143,8,12.80555556,Dropout
0,1,1,0,20,5,12.4,2,15,Enrolled
0,1,1,0,20,0,0,0,0,Dropout
1,1,1,1,29,1,14,0,0,Dropout
0,1,1,0,29,3,11.66666667,4,11.25,Dropout
0,1,1,0,23,1,13,4,11.25,Enrolled
1,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,18,0,0,1,12,Dropout
0,1,1,0,22,4,11.5,2,12.5,Dropout
1,1,1,0,34,7,11.71428571,6,11.5,Dropout
0,1,1,0,26,5,12.6,5,13.71428571,Graduate
0,1,1,0,24,13,11.64285714,12,11.25,Dropout
0,1,1,1,17,6,14.875,6,13.42857143,Graduate
0,1,1,0,21,2,10,3,10.33333333,Enrolled
0,1,1,0,34,5,14.2,5,14.6,Enrolled
0,1,1,0,19,6,12.71428571,6,13.5,Graduate
1,0,1,0,49,5,11.6,5,11.2,Dropout
0,1,1,0,23,5,11.94,6,12.2,Dropout
0,1,1,0,18,4,11.6,3,14.2,Dropout
0,1,1,0,20,5,12.7,7,13.475,Enrolled
0,1,1,0,19,6,13.33333333,5,13.8,Graduate
0,1,1,0,24,8,13.33333333,9,13.11111111,Enrolled
0,1,1,0,18,5,13.4,5,15,Graduate
1,0,1,0,45,0,0,0,0,Dropout
0,1,1,0,30,2,11,0,0,Dropout
0,1,1,0,28,13,12,9,11.33333333,Dropout
0,1,1,0,40,0,0,0,0,Dropout
0,0,1,0,32,0,0,0,0,Dropout
0,1,1,0,19,4,12.5,4,10.25,Dropout
0,1,1,0,20,6,13.66666667,6,12.16666667,Graduate
0,1,1,0,18,1,10,0,0,Dropout
0,0,1,0,20,6,11.5,2,13,Dropout
0,1,1,0,39,4,12.25,4,12.75,Enrolled
0,0,1,0,19,5,13.6,5,13.66666667,Enrolled
0,1,1,0,38,2,10.5,3,11.33333333,Enrolled
0,1,1,1,18,6,13.26666667,6,13.26666667,Graduate
0,1,1,1,18,7,12.5125,8,14.1875,Graduate
0,1,1,0,28,0,0,0,0,Dropout
0,0,1,0,31,0,0,0,0,Dropout
0,1,1,0,23,6,13.48333333,6,13.48333333,Graduate
0,1,1,0,21,6,12.565,5,12.16,Enrolled
1,0,1,0,33,0,0,0,0,Dropout
0,1,1,0,22,3,13,3,11.66666667,Dropout
1,1,1,0,20,5,16.5,5,17.71428571,Dropout
1,1,1,0,19,6,13.16666667,5,13.2,Enrolled
0,1,1,0,20,6,13.8,6,13.14285714,Graduate
0,1,1,0,25,6,11.16666667,4,11.8,Enrolled
0,0,1,0,25,0,0,0,0,Dropout
0,1,1,0,19,6,12.66666667,6,12.14285714,Enrolled
0,1,1,0,20,5,12.6,4,14.5,Graduate
0,1,1,0,33,5,13.06,0,0,Enrolled
0,1,1,0,19,6,13.83333333,6,13.625,Graduate
0,1,1,0,31,0,0,0,0,Dropout
1,0,1,0,24,2,16,2,16,Dropout
1,0,1,0,23,0,0,0,0,Dropout
0,0,1,1,26,3,10.66666667,3,10.66666667,Dropout
0,1,1,0,38,18,14.5,18,14.5,Graduate
0,1,1,1,20,5,14,5,13.8,Graduate
0,1,1,0,20,3,13.33333333,5,13.57142857,Graduate
0,1,1,0,25,0,0,0,0,Dropout
